1,74
2,98
3,48
4,48
5,91
6,99
7,47
8,99
9,100
10,72
11,35
12,99
13,45
14,99
15,100
16,100
17,50
18,99
19,49
20,52
21,54
22,49
23,72
24,98
25,74
26,65
27,58
28,72
29,54
30,46
31,100
32,54
33,98
34,38
35,98
36,40
37,71
38,51
39,100
40,47
41,72
42,49
43,45
44,99
45,100
46,90
47,73
48,88
49,71
50,99
51,99
52,59
53,40
54,100
55,45
56,53
57,100
58,61
59,98
60,61
61,71
62,97
63,41
64,99
65,71
66,61
67,72
68,71
69,47
70,63
71,100
72,68
73,99
74,66
75,97
76,47
77,97
78,54
79,99
80,52
81,37
82,52
83,100
84,71
85,41
86,71
87,99
88,74
89,71
90,100
91,68
92,72
93,48
94,69
95,100
96,73
97,98
98,37
99,98
100,37
101,64
102,38
103,67
104,74
105,46
106,56
107,100
108,65
109,73
110,99
111,72
112,64
113,72
114,41
115,63
116,98
117,36
118,72
119,99
120,38
121,82
122,97
123,36
124,97
125,37
126,71
127,36
128,37
129,66
130,68
131,98
132,62
133,97
134,61
135,62
136,99
137,56
138,64
139,73
140,98
141,73
142,72
143,45
144,59
145,53
146,53
147,89
148,49
149,73
150,87
151,72
152,50
153,67
154,100
155,86
156,71
157,42
158,65
159,100
160,82
161,71
162,38
163,36
164,71
165,67
166,92
167,100
168,51
169,62
170,41
171,41
172,66
173,41
174,42
175,38
176,72
177,90
178,44
179,53
180,44
181,40
182,55
183,62
184,54
185,59
186,72
187,73
188,39
189,41
190,66
191,61
192,71
193,100
194,98
195,100
196,100
197,69
198,99
199,43
200,66
201,65
202,99
203,73
204,60
205,100
206,38
207,100
208,97
209,71
210,99
211,71
212,99
213,58
214,71
215,40
216,71
217,75
218,72
219,82
220,72
221,99
222,100
223,100
224,59
225,37
226,100
227,71
228,70
229,82
230,98
231,47
232,46
233,99
234,41
235,54
236,70
237,73
238,38
239,73
240,100
241,74
242,99
243,45
244,99
245,56
246,78
247,96
248,70
249,50
250,55
251,42
252,37
253,57
254,73
255,45
256,69
257,99
258,100
259,73
260,71
261,50
262,71
263,52
264,36
265,96
266,75
267,44
268,98
269,44
270,38
271,57
272,66
273,70
274,61
275,98
276,99
277,98
278,45
279,36
280,99
281,67
282,36
283,73
284,100
285,39
286,97
287,100
288,46
289,46
290,75
291,97
292,100
293,99
294,71
295,90
296,78
297,71
298,65
299,70
300,39
301,46
302,61
303,97
304,72
305,69
306,98
307,53
308,97
309,44
310,99
311,98
312,39
313,100
314,99
315,40
316,98
317,72
318,37
319,57
320,34
321,99
322,99
323,72
324,84
325,100
326,83
327,96
328,97
329,64
330,71
331,43
332,100
333,43
334,99
335,100
336,99
337,72
338,99
339,71
340,77
341,73
342,59
343,97
344,70
345,100
346,48
347,71
348,58
349,70
350,54
351,38
352,53
353,36
354,47
355,38
356,97
357,72
358,45
359,98
360,97
361,99
362,36
363,36
364,41
365,45
366,99
367,100
368,49
369,47
370,74
371,72
372,72
373,100
374,70
375,99
376,66
377,99
378,99
379,97
380,59
381,100
382,53
383,99
384,93
385,71
386,43
387,94
388,97
389,73
390,72
391,81
392,99
393,100
394,52
395,100
396,99
397,80
398,41
399,48
400,74
401,69
402,37
403,46
404,98
405,97
406,51
407,99
408,71
409,65
410,73
411,73
412,70
413,39
414,98
415,48
416,42
417,44
418,38
419,74
420,71
421,48
422,75
423,97
424,70
425,64
426,72
427,67
428,100
429,71
430,41
431,72
432,87
433,99
434,66
435,99
436,61
437,83
438,99
439,73
440,64
441,47
442,54
443,68
444,38
445,50
446,77
447,99
448,45
449,99
450,100
451,98
452,49
453,100
454,73
455,99
456,70
457,99
458,100
459,72
460,99
461,44
462,73
463,100
464,39
465,74
466,74
467,100
468,37
469,56
470,37
471,59
472,53
473,46
474,99
475,99
476,55
477,35
478,39
479,65
480,68
481,58
482,100
483,56
484,99
485,100
486,64
487,42
488,38
489,68
490,67
491,100
492,86
493,70
494,69
495,99
496,70
497,70
498,44
499,73
500,72
501,99
502,48
503,80
504,62
505,100
506,100
507,46
508,100
509,41
510,94
511,48
512,46
513,52
514,71
515,100
516,64
517,39
518,38
519,66
520,70
521,44
522,73
523,68
524,71
525,74
526,53
527,99
528,64
529,71
530,99
531,68
532,98
533,69
534,37
535,38
536,39
537,80
538,73
539,79
540,55
541,99
542,36
543,58
544,100
545,70
546,39
547,98
548,70
549,100
550,100
551,99
552,43
553,60
554,55
555,99
556,55
557,53
558,98
559,48
560,36
561,69
562,100
563,53
564,49
565,44
566,37
567,72
568,73
569,70
570,37
571,72
572,71
573,47
574,100
575,73
576,46
577,44
578,72
579,70
580,99
581,39
582,74
583,70
584,49
585,100
586,72
587,88
588,48
589,59
590,62
591,97
592,45
593,40
594,47
595,71
596,100
597,58
598,39
599,73
600,72
601,53
602,49
603,71
604,37
605,54
606,59
607,38
608,72
609,69
610,49
611,48
612,41
613,55
614,98
615,71
616,98
617,72
618,60
619,72
620,72
621,96
622,73
623,76
624,100
625,99
626,70
627,72
628,74
629,73
630,71
631,46
632,87
633,100
634,97
635,71
636,97
637,75
638,40
639,71
640,62
641,71
642,41
643,35
644,89
645,66
646,97
647,64
648,37
649,36
650,51
651,70
652,66
653,73
654,50
655,89
656,71
657,99
658,99
659,45
660,100
661,37
662,71
663,42
664,70
665,54
666,100
667,98
668,81
669,71
670,37
671,72
672,36
673,68
674,71
675,98
676,74
677,36
678,72
679,52
680,98
681,43
682,65
683,49
684,100
685,72
686,98
687,43
688,58
689,86
690,58
691,93
692,39
693,97
694,36
695,100
696,36
697,71
698,71
699,99
700,35
701,92
702,99
703,71
704,50
705,97
706,55
707,54
708,67
709,98
710,97
711,99
712,100
713,45
714,44
715,98
716,100
717,99
718,57
719,73
720,64
721,99
722,100
723,71
724,53
725,65
726,89
727,99
728,51
729,100
730,57
731,73
732,99
733,61
734,50
735,73
736,97
737,100
738,55
739,100
740,66
741,73
742,36
743,100
744,73
745,71
746,98
747,49
748,99
749,100
750,43
751,49
752,36
753,98
754,48
755,81
756,37
757,44
758,97
759,71
760,72
761,69
762,72
763,47
764,100
765,38
766,100
767,61
768,36
769,45
770,72
771,51
772,98
773,38
774,41
775,96
776,44
777,98
778,71
779,99
780,80
781,72
782,72
783,41
784,74
785,43
786,99
787,88
788,46
789,51
790,71
791,73
792,66
793,72
794,83
795,60
796,99
797,99
798,99
799,72
800,81
801,73
802,41
803,89
804,71
805,44
806,73
807,100
808,51
809,100
810,70
811,72
812,70
813,50
814,72
815,72
816,99
817,97
818,73
819,98
820,65
821,46
822,39
823,72
824,72
825,60
826,42
827,78
828,98
829,72
830,36
831,46
832,60
833,37
834,36
835,39
836,99
837,38
838,36
839,81
840,99
841,73
842,72
843,72
844,71
845,71
846,40
847,87
848,48
849,75
850,58
851,46
852,68
853,74
854,99
855,71
856,98
857,68
858,63
859,84
860,36
861,55
862,41
863,71
864,45
865,50
866,50
867,98
868,71
869,39
870,73
871,42
872,100
873,45
874,71
875,100
876,63
877,70
878,56
879,73
880,46
881,41
882,42
883,99
884,73
885,100
886,98
887,73
888,73
889,71
890,37
891,99
892,100
893,100
894,36
895,83
896,63
897,46
898,53
899,41
900,98
901,53
902,62
903,71
904,72
905,67
906,99
907,43
908,39
909,40
910,72
911,43
912,72
913,72
914,98
915,69
916,72
917,75
918,99
919,84
920,76
921,98
922,72
923,54
924,99
925,98
926,100
927,70
928,71
929,54
930,98
931,73
932,48
933,71
934,100
935,97
936,49
937,41
938,68
939,100
940,91
941,99
942,99
943,40
944,73
945,52
946,99
947,44
948,36
949,98
950,59
951,64
952,70
953,99
954,98
955,41
956,38
957,70
958,46
959,100
960,98
961,36
962,99
963,36
964,39
965,54
966,36
967,69
968,57
969,34
970,100
971,70
972,43
973,71
974,61
975,37
976,42
977,71
978,100
979,100
980,69
981,35
982,47
983,72
984,70
985,71
986,82
987,49
988,40
989,55
990,48
991,50
992,71
993,71
994,59
995,99
996,99
997,73
998,71
999,100
1000,73
1001,51
1002,99
1003,37
1004,67
1005,71
1006,73
1007,99
1008,77
1009,57
1010,54
1011,99
1012,59
1013,45
1014,71
1015,99
1016,77
1017,53
1018,58
1019,70
1020,53
1021,100
1022,72
1023,42
1024,36
1025,48
1026,70
1027,53
1028,55
1029,55
1030,73
1031,97
1032,43
1033,71
1034,69
1035,98
1036,99
1037,66
1038,100
1039,70
1040,44
1041,40
1042,94
1043,59
1044,66
1045,52
1046,70
1047,98
1048,71
1049,41
1050,50
1051,64
1052,37
1053,70
1054,100
1055,39
1056,99
1057,41
1058,47
1059,98
1060,72
1061,70
1062,71
1063,59
1064,43
1065,48
1066,99
1067,71
1068,55
1069,72
1070,80
1071,72
1072,45
1073,44
1074,75
1075,72
1076,39
1077,99
1078,60
1079,44
1080,45
1081,44
1082,68
1083,71
1084,79
1085,99
1086,45
1087,72
1088,74
1089,38
1090,98
1091,38
1092,99
1093,36
1094,73
1095,49
1096,68
1097,71
1098,98
1099,53
1100,94
1101,65
1102,65
1103,70
1104,61
1105,47
1106,47
1107,49
1108,56
1109,38
1110,57
1111,52
1112,49
1113,37
1114,94
1115,35
1116,65
1117,73
1118,85
1119,100
1120,58
1121,49
1122,43
1123,100
1124,66
1125,72
1126,99
1127,79
1128,100
1129,72
1130,58
1131,98
1132,81
1133,64
1134,37
1135,70
1136,99
1137,77
1138,46
1139,65
1140,42
1141,81
1142,41
1143,59
1144,53
1145,91
1146,44
1147,37
1148,100
1149,38
1150,70
1151,52
1152,37
1153,47
1154,99
1155,63
1156,71
1157,46
1158,55
1159,73
1160,56
1161,73
1162,70
1163,42
1164,79
1165,56
1166,36
1167,57
1168,39
1169,100
1170,98
1171,60
1172,100
1173,44
1174,99
1175,72
1176,44
1177,76
1178,36
1179,98
1180,100
1181,98
1182,100
1183,100
1184,70
1185,45
1186,53
1187,73
1188,100
1189,98
1190,49
1191,50
1192,72
1193,66
1194,41
1195,71
1196,98
1197,98
1198,100
1199,71
1200,100
1201,45
1202,100
1203,70
1204,60
1205,36
1206,53
1207,98
1208,71
1209,56
1210,87
1211,98
1212,71
1213,53
1214,70
1215,52
1216,47
1217,70
1218,73
1219,58
1220,40
1221,99
1222,100
1223,99
1224,100
1225,36
1226,97
1227,45
1228,100
1229,72
1230,42
1231,72
1232,74
1233,99
1234,79
1235,98
1236,73
1237,73
1238,100
1239,40
1240,74
1241,55
1242,99
1243,40
1244,100
1245,69
1246,44
1247,44
1248,99
1249,100
1250,95
1251,97
1252,100
1253,52
1254,73
1255,100
1256,70
1257,96
1258,73
1259,99
1260,65
1261,72
1262,100
1263,44
1264,71
1265,48
1266,99
1267,58
1268,100
1269,100
1270,71
1271,68
1272,64
1273,41
1274,71
1275,58
1276,98
1277,62
1278,71
1279,71
1280,40
1281,63
1282,99
1283,71
1284,74
1285,100
1286,77
1287,99
1288,61
1289,72
1290,66
1291,70
1292,58
