1,6.384780610778423326290229924
2,4.860273139187262401824370515
3,3.791333267164512053736355052
4,4.933237044210930677503798077
5,4.337773226069089417527964499
6,2.960714826257361992210620409
7,3.946571157627618182125519293
8,5.223324727807109267778891419
9,3.947854688308575523728190112
10,2.428279247567434668139855120
11,4.073078222190390570042061903
12,3.089233714427061787614160876
13,3.283683312800647056144066490
14,5.925744408185672062882539331
15,5.915916039803134325750272472
16,3.952518468015045214457904165
17,4.774997486910333442966266414
18,2.621748719914326758680413245
19,2.760976232108681981690441862
20,5.646824368066265813822484991
21,2.550203527475810819055311464
22,4.131548000402934450636645200
23,4.735067364216990683780877520
24,5.139286312976461196859024660
25,4.099199925499902669608883800
26,3.159856411987528623318329990
27,4.000018519576628754716781306
28,4.558685592641998423945000854
29,4.852871478951492949799937040
30,2.985185475835928178285031274
31,4.397783645201296166191854562
32,3.275531978071500774133607796
33,3.148889129336668769588541925
34,3.620365994032636811038401473
35,2.808740583824357182628357786
36,6.065970985753228938699963644
37,3.770507483245994677331610467
38,2.524914606798871045307834133
39,0.4626456095112110755369378598
40,4.975659677459268286245388941
41,5.176836429390701413980682977
42,4.611883993465090242447996921
43,3.992994767073523627644556024
44,4.803295664423904927617321304
45,2.700076043373593580093926976
46,5.952707051998576239605077938
47,5.339753069647641418923117391
48,5.596603418306278440780455731
49,4.006753909276941154380154613
50,7.266599755942244810749371620
51,4.427462964637238367649773267
52,3.371442892308695502210496604
53,4.499778820953314367470531776
54,6.127936953820592302716420284
55,5.654325576794730497118040833
56,4.112502691900205486630745777
57,5.140903130773813753946498917
58,3.873547186282060559444870587
59,6.132720431563123745156207787
60,6.399111228095699081402664647
61,2.963588569769909703846525716
62,4.244562183607790931231857892
63,5.979971399739414157827462355
64,3.428392256129925940103489612
65,3.377628824030556392172728826
66,6.415316155574423479711653241
67,2.188274712904164249264122893
68,2.957522218191607189229588236
69,6.369710379712126582005032334
70,1.882673233304537249222405059
71,4.794048810765280474836711748
72,3.492461939366537381954214893
73,3.147425117280938504042442101
74,5.579745142387283835012901464
75,5.192241104812938773312634614
76,5.835846711118468873009144353
77,7.216441104365433858940072970
78,4.039903722249827449956551974
79,5.582638902581892138655357149
80,3.270645955009155600317775301
81,3.838467782331522729859194384
82,5.587624242426848535887041452
83,6.960585912119754879622385068
84,4.886572865127172448657979488
85,3.579502772059471337555749305
86,3.574160284838651876163921085
87,3.984013370263114680250150796
88,4.982868034528428174731888915
89,4.710187130571248135631986994
90,4.681106171622258772371347057
91,4.066216785248503963571913609
92,6.033788138935237387571072067
93,5.455672745332757462852176550
94,3.732523778010415903399310145
95,3.443371909916208862259229362
96,5.318649288078485622816878431
97,5.261030443414161830362024875
98,5.980261164352618338304280579
99,3.216266347981437139275736428
100,2.016133104583648466089955979
101,4.673535156535681822922083202
102,5.179811739217904451075086517
103,3.665870357781678931054009263
104,2.616711119289162433508411202
105,4.526149500465832795652860074
106,6.352212772803614751024923959
107,4.664534157876861340800244266
108,1.599120053887625452217887936
109,3.274215535206704822101319928
110,3.920040981130877944099924832
111,2.638493621713152380369617224
112,2.544263341745197078725798713
113,5.103969903614849181069723610
114,4.817464473146609952058439261
115,3.900424697951367303797512802
116,6.043493928774868241662779424
117,3.680838353915357824980862592
118,3.224110530871697298327101954
119,6.601870620067759698995976294
120,6.293573889227723611318057216
121,4.193346901836690048234871943
122,2.509722512342227293735852129
123,5.462219418168975590042259034
124,6.878260022829291829569402502
125,4.909656024512897843395128105
126,4.648523072184158444112877294
127,3.511959055046198521144041833
